17	[17, 0]	0.91	0.69	0.82	0.83	0.89	0.97	0.99	1.00	0.94	0.85	0.82	0.98	
18	[18, 0]	0.68	0.92	0.87	0.70	0.78	1.13	0.72	1.29	1.25	0.88	0.96	0.88	
19	[19, 0]	0.83	0.80	0.91	0.64	0.88	0.90	0.84	1.04	0.99	0.66	0.86	0.95	
20	[20, 0]	0.52	0.49	0.64	0.48	0.40	0.40	0.42	0.46	0.55	0.46	0.58	0.70	
21	[20, 1]	4.85	4.23	4.33	4.82	4.31	4.44	3.84	4.05	5.12	4.85	4.82	4.43	
22	[19, 1]	4.70	4.54	4.66	4.87	4.93	4.88	4.88	4.7 	4.84	4.75	4.76	4.55	
23	[18, 1]	4.03	4.31	4.19	3.81	3.19	3.39	3.75	3.74	3.74	4.01	4.09	4.31	
24	[17, 1]	3.57	3.13	3.56	3.69	3.60	3.32	3.86	3.46	3.46	3.08	2.98	3.79	
25	[16, 1]	1.16	1.82	2.43	2.33	2.22	1.93	1.75	2.54	2.55	2.52	2.18	3.03	
26	[15, 1]	2.43	1.70	1.18	1.55	1.94	2.82	1.38	1.97	2.25	2.26	2.68	2.11	
27	[14, 1]	0.82	1.50	1.73	0.79	0.46	0.78	1.84	1.76	1.93	2.00	2.17	2.34	
28	[13, 1]	0.94	0.95	0.58	0.68	0.68	0.49	0.53	0.76	0.62	0.91	0.95	1.42	
29	[12, 1]	0.95	1.08	1.13	0.84	0.38	0.55	0.74	0.87	0.68	0.53	0.39	0.34	
30	[11, 1]	0.35	0.51	0.58	0.48	0.52	0.53	0.30	0.39	0.70	0.39	0.50	0.52	
31	[10, 1]	1.25	0.60	0.70	0.66	0.60	0.67	0.55	0.73	0.73	0.85	0.77	0.66	
32	[9, 1]	0.59	0.39	0.30	0.37	0.53	0.46	0.28	0.86	1.68	0.63	0.59	0.30	
33	[8, 1]	0.83	0.82	0.34	0.40	0.30	0.22	0.71 	0.74	0.60	0.66	0.54	0.38	
34	[7, 1]	0.95	0.79	0.64	0.43	0.48	0.74	0.39	0.25	0.34	0.48	0.46	0.72	
35	[6, 1]	0.65	1.51	1.07	2.35	2.37	1.27	0.82	1.93	1.10	0.80	1.30	2.05	
36	[5, 1]	2.65	2.57	3.49	3.44	3.49	3.01	2.31	3.14	2.71 	2.51	2.60	2.50	
37	[4, 1]	2.95	2.84	2.66	3.05	2.66	3.58	3.86	4.02	2.84	1.96	2.04	2.52	
38	[3, 1]	3.49	3.15	3.61	3.91	3.95	3.66	3.20	3.32	3.68	3.98	3.42	3.85	
39	[2, 1]	4.35	4.30	4.34	3.82	3.56	4.03	4.06	4.10	4.15	4.45	4.52	3.64	
40	[1, 1]	4.89	4.88	4.90	4.90	4.63	4.34	4.44	4.66	4.71	4.85	4.73	4.58	
41	[0, 1]	4.59	4.75	4.17	3.53	3.94	2.86	3.69	4.68	4.64	4.37	4.16	3.77	
42	[0, 2]	3.48	2.17	1.54	2.11	2.36	2.63	2.89	2.24	2.27	2.84	3.32	3.24	
43	[1, 2]	3.50	3.22	2.96	3.38	2.81	3.05	3.42	3.46	3.16	3.42	3.95	3.95	
44	[2, 2]	2.81	3.59	3.33	2.52	3.19	3.97	3.12	3.44	4.46	2.43	2.32	3.93	
45	[3, 2]	2.64	3.13	2.44	2.44	3.17	2.76	2.46	2.29	3.15	2.96	3.26	2.60	
46	[4, 2]	3.34	2.95	2.71	3.67	2.79	3.12	3.57	2.84	3.92	3.11	2.06	1.86	
47	[5, 2]	3.23	2.00	1.69	2.18	3.53	3.87	3.69	3.02	2.94	3.32	4.19	3.26	
48	[6, 2]	2.25	1.80	2.12	1.91	1.65	2.23	2.28	2.82	3.53	2.57	2.50	2.50	
49	[7, 2]	2.98	3.46	3.77	2.27	2.03	3.35	2.45	2.21	3.09	2.68	2.26	2.25	
50	[8, 2]	2.11	2.14	2.45	2.90	3.92	3.67	2.56	2.82	3.12	2.07	2.73	3.10	
51	[9, 2]	3.99	4.11	4.09	3.42	2.81	2.99	4.30	4.04	3.59	3.89	4.16	2.69	
52	[10, 2]	3.96	3.71	3.46	3.67	4.10	3.47	3.44	4.10	4.17	3.93	4.23	4.27	
53	[11, 2]	2.37	2.78	3.06	1.76	3.23	2.85	3.12	4.32	3.90	3.34	3.19	3.28	
54	[12, 2]	1.84	1.77	1.52	1.37	0.81	1.61	1.89	2.07	2.52	3.21 	3.51	2.81	
55	[13, 2]	1.35	2.17	1.36	1.67	1.25	1.33	2.20	1.93	1.07	0.79	1.72	2.16	
56	[14, 2]	1.03	1.05	2.00	2.13	2.30	1.36	2.49	2.75	1.80	2.00	3.03	2.63	
57	[15, 2]	1.78	1.47	1.36	2.13	3.22	2.38	2.29	2.14	2.37	1.74	1.86	1.80	
58	[16, 2]	0.87	1.46	2.62	2.57	2.58	3.28	2.97	2.98	1.64	2.82	2.03	1.79	
59	[17, 2]	2.71 	1.63	1.45	2.19	1.76	1.87	1.07	1.02	1.79	3.10	2.40	2.00	
60	[18, 2]	2.44	1.94	1.86	2.25	2.21	1.80	2.10	2.77	1.89	2.15	1.81	2.58	
61	[19, 2]	2.77	3.07	2.56	2.52	2.36	2.54	2.01	2.59	2.82	3.29	3.58	2.72	
62	[20, 2]	2.42	2.66	3.13	2.16	2.57	3.42	3.01	2.91	3.15	3.16	2.65	2.13	
63	[20, 3]	0.20	0.23	0.20	0.26	0.21	0.15	0.15	0.20	0.17	0.18	0.23	0.18	
64	[19, 3]	0.21	0.22	0.24	0.22	0.19	0.24	0.37	0.42	0.32	0.30	0.24	0.28	
65	[18, 3]	0.45	0.39	0.42	0.53	0.56	0.32	0.41	0.32	0.36	0.52	0.46	0.43	
66	[17, 3]	0.48	0.46	0.50	0.45	0.43	0.40	0.54	0.46	0.30	0.42	0.53	0.45	
67	[16, 3]	0.40	0.43	1.06	0.68	0.39	0.42	0.97	0.55	0.47	0.54	0.81	0.71 	
68	[15, 3]	0.54	0.88	0.53	0.53	0.75	0.52	0.48	1.13	0.87	0.97	0.84	0.94	
69	[14, 3]	0.69	0.97	1.46	1.93	1.64	1.42	2.10	2.12	2.02	1.26	1.64	1.88	
70	[13, 3]	2.09	1.97	1.42	1.29	1.59	1.51	1.82	1.20	1.23	2.06	2.78	2.68	
71	[12, 3]	2.15	2.22	2.81	2.87	3.32	2.61	2.53	2.97	2.94	2.77	2.67	2.62	
72	[11, 3]	2.93	2.55	2.89	2.62	2.12	2.91	3.47	3.20	2.87	2.64	2.86	3.45	
73	[10, 3]	2.55	3.13	3.47	2.81	2.94	2.17	2.86	3.28	2.52	2.62	2.63	2.13	
74	[9, 3]	2.37	3.29	2.64	2.55	2.32	2.60	3.23	3.03	2.42	2.18	1.97	2.64	
75	[8, 3]	2.76	2.45	3.16	2.66	2.73	2.53	2.22	2.71 	2.80	3.18	2.56	2.14	
76	[7, 3]	2.12	2.05	2.12	2.52	2.87	2.52	2.27	2.40	2.20	1.91	2.59	2.64	
77	[6, 3]	1.40	2.33	2.59	2.35	2.53	2.67	1.99	1.65	2.34	1.76	1.76	2.04	
78	[5, 3]	2.10	1.66	1.47	1.51	0.80	1.49	1.51	1.48	1.12	1.98	1.47	1.28	
79	[4, 3]	0.77	1.21	0.76	0.99	1.74	1.28	0.70	0.75	0.73	0.62	0.86	0.83	
80	[3, 3]	0.65	0.53	0.44	0.55	0.47	0.54	0.70	0.45	0.36	0.57	0.67	0.51	
81	[2, 3]	0.28	0.30	0.35	0.36	0.36	0.26	0.26	0.27	0.34	0.34	0.35	0.37	
82	[1, 3]	0.24	0.23	0.26	0.30	0.28	0.29	0.37	0.30	0.27	0.25	0.32	0.23	
83	[0, 3]	0.16	0.23	0.23	0.19	0.18	0.17	0.20	0.16	0.22	0.23	0.20	0.18	
84	[0, 4]	0.09	0.09	0.12	0.16	0.13	0.11	0.11	0.12	0.15	0.14	0.12	0.09	
85	[1, 4]	0.13	0.10	0.12	0.13	0.14	0.15	0.17	0.15	0.15	0.16	0.20	0.20	
86	[2, 4]	0.23	0.24	0.22	0.22	0.20	0.18	0.21	0.23	0.28	0.20	0.20	0.19	
87	[3, 4]	0.32	0.25	0.27	0.21	0.16	0.23	0.35	0.27	0.24	0.24	0.28	0.24	
88	[4, 4]	0.32	0.45	0.29	0.29	0.36	0.33	0.33	0.37	0.30	0.27	0.28	0.22	
89	[5, 4]	0.51	0.46	0.41	0.39	0.43	0.36	0.42	0.47	0.39	0.39	0.54	0.58	
90	[6, 4]	0.45	0.44	0.46	0.36	0.56	0.76	0.55	0.42	0.44	0.47	0.55	0.70	
91	[7, 4]	0.79	0.69	0.61	0.64	0.75	0.92	0.75	0.65	0.56	0.57	0.53	0.39	
92	[8, 4]	0.46	0.64	0.50	0.64	0.73	0.67	0.64	0.63	0.90	0.61	0.90	0.80	
93	[9, 4]	0.88	0.87	0.71 	0.78	0.79	0.74	0.72	0.62	0.70	0.63	0.69	0.66	
94	[10, 4]	0.62	0.60	0.81	0.60	0.77	0.69	0.55	0.65	0.77	0.66	0.47	0.67	
95	[11, 4]	0.60	0.79	0.81	0.71 	0.73	0.67	0.62	0.53	0.63	0.55	0.56	0.53	
96	[12, 4]	0.62	0.58	0.63	0.82	0.81	0.75	0.99	0.75	0.59	0.64	0.55	0.52	
97	[13, 4]	0.45	0.49	0.52	0.36	0.41	0.43	0.70	0.75	0.58	0.74	0.58	0.66	
98	[14, 4]	0.38	0.53	0.44	0.46	0.39	0.33	0.37	0.57	0.36	0.33	0.47	0.60	
99	[15, 4]	0.36	0.27	0.20	0.24	0.34	0.31	0.26	0.27	0.26	0.24	0.27	0.32	
100	[16, 4]	0.25	0.27	0.24	0.31	0.34	0.31	0.29	0.26	0.34	0.17	0.21	0.30	
101	[17, 4]	0.23	0.31	0.31	0.27	0.22	0.28	0.32	0.28	0.22	0.16	0.22	0.22	
102	[18, 4]	0.36	0.22	0.20	0.25	0.28	0.28	0.21	0.19	0.17	0.19	0.19	0.15	
103	[19, 4]	0.21	0.27	0.19	0.19	0.21	0.21	0.20	0.24	0.17	0.15	0.20	0.16	
104	[20, 4]	0.15	0.14	0.09	0.12	0.15	0.10	0.08	0.11	0.09	0.11	0.13	0.14	
