58	[16, 2]	1.93	1.40	2.11	2.52	2.09	1.81	1.76	1.91	1.39	1.67	1.68	1.22	
59	[17, 2]	1.82	1.43	1.77	2.05	2.08	2.60	1.91	1.29	1.84	1.65	1.19	2.00	
60	[18, 2]	2.05	2.58	2.72	2.93	2.76	2.77	2.64	3.08	3.02	2.25	2.12	2.57	
61	[19, 2]	3.47	3.37	3.06	3.24	3.62	3.44	3.13	3.50	3.87	3.34	3.65	3.37	
62	[20, 2]	2.80	2.92	3.73	3.06	3.71	3.91	4.10	3.82	3.25	2.85	3.42	3.48	
63	[20, 3]	0.53	0.36	0.55	0.87	0.53	0.42	0.89	0.77	0.97	0.85	0.50	0.46	
64	[19, 3]	0.76	0.91	1.69	0.80	0.81	0.58	1.60	0.65	0.73	0.94	1.59	1.85	
65	[18, 3]	1.02	0.89	0.52	0.39	0.47	0.67	0.35	0.30	0.73	0.96	0.66	0.65	
66	[17, 3]	0.77	0.77	1.10	0.96	0.80	0.75	0.35	0.35	0.78	0.60	0.61	0.63	
67	[16, 3]	0.80	1.09	1.32	0.55	1.21	1.30	0.89	0.72	0.78	1.20	0.72	0.90	
68	[15, 3]	0.97	0.84	1.00	1.37	1.13	0.89	1.46	0.77	0.84	0.89	1.56	2.20	
69	[14, 3]	1.57	2.38	1.58	1.73	1.16	1.99	2.38	1.95	1.65	1.32	1.02	1.25	
70	[13, 3]	1.06	2.03	1.92	1.13	0.74	0.67	0.65	1.16	1.74	1.53	1.34	1.62	
71	[12, 3]	3.51	1.87	0.63	2.50	1.47	1.02	2.00	0.81	1.58	1.99	1.08	1.66	
72	[11, 3]	1.83	1.69	1.65	1.79	1.71	1.97	1.69	1.84	1.38	1.66	1.20	1.23	
73	[10, 3]	2.86	1.94	2.47	2.59	3.63	2.68	2.37	2.99	3.10	3.05	3.30	2.06	
74	[9, 3]	2.11	3.81	2.05	2.17	2.07	2.08	2.24	2.70	2.86	2.19	2.15	2.42	
75	[8, 3]	2.32	2.12	1.56	2.43	2.03	1.79	1.64	1.76	2.39	2.69	2.87	3.13	
76	[7, 3]	2.33	2.10	1.29	1.94	1.86	2.07	2.35	2.13	2.64	1.98	2.37	1.45	
77	[6, 3]	0.90	0.85	1.35	2.61	2.53	1.69	1.05	0.74	3.25	3.03	2.69	2.21	
78	[5, 3]	1.02	0.57	2.60	2.30	2.75	3.49	1.44	2.51	2.22	2.15	1.91	2.98	
79	[4, 3]	1.83	1.78	1.74	2.42	2.73	2.71	1.96	1.86	2.00	1.76	1.77	2.46	
80	[3, 3]	1.46	0.56	1.22	1.35	1.39	1.43	0.71	0.78	0.85	1.07	1.13	0.88	
81	[2, 3]	0.81	0.75	1.35	0.75	1.09	0.83	1.21	2.12	1.41	0.64	0.98	1.10	
82	[1, 3]	0.65	0.64	1.25	0.85	1.07	1.01	0.99	1.02	0.76	0.58	0.59	0.59	
83	[0, 3]	0.34	0.34	0.49	0.46	0.25	0.41	0.42	0.44	0.46	0.34	0.32	0.54	
84	[0, 4]	0.17	0.17	0.21	0.16	0.22	0.25	0.25	0.20	0.15	0.18	0.18	0.19	
85	[1, 4]	0.31	0.22	0.29	0.29	0.39	0.42	0.27	0.27	0.28	0.26	0.30	0.29	
86	[2, 4]	0.25	0.39	0.38	0.36	0.32	0.42	0.47	0.27	0.28	0.34	0.29	0.27	
87	[3, 4]	0.39	0.54	0.52	0.40	0.31	0.88	0.52	0.46	0.40	0.75	0.38	0.42	
88	[4, 4]	1.89	1.46	0.77	1.89	1.55	1.72	2.04	2.25	2.25	1.52	1.63	1.93	
89	[5, 4]	2.69	1.76	1.55	2.65	2.31	2.51	2.51	2.04	2.48	2.13	1.80	2.25	
90	[6, 4]	3.33	2.22	2.72	3.20	2.06	2.16	2.28	2.49	2.19	1.77	1.99	2.50	
91	[7, 4]	3.06	2.92	2.66	2.68	2.53	3.54	3.00	2.48	2.91	2.62	1.99	1.36	
92	[8, 4]	2.88	3.55	3.45	2.77	2.84	2.75	3.83	4.28	3.61	2.37	2.97	2.42	
93	[9, 4]	3.61	3.18	3.28	3.35	3.33	2.88	3.38	3.35	3.25	2.87	3.63	3.73	
94	[10, 4]	3.27	3.83	4.33	4.37	3.68	3.38	2.97	3.34	3.61	3.59	3.71	3.75	
95	[11, 4]	2.60	3.21	2.68	2.41	2.84	3.40	2.03	2.25	2.99	2.72	2.26	2.56	
96	[12, 4]	2.46	2.28	2.67	1.16	2.32	3.00	2.81	2.19	1.47	2.23	1.95	1.79	
97	[13, 4]	1.67	1.00	2.04	1.82	1.28	1.13	1.69	1.66	2.04	2.24	1.80	2.04	
98	[14, 4]	1.27	1.81	1.44	1.64	1.60	1.40	1.70	2.13	1.31	1.41	1.77	1.06	
99	[15, 4]	1.03	0.95	0.68	1.12	1.57	2.06	0.86	1.37	1.16	0.77	0.71	1.09	
100	[16, 4]	1.15	0.61	0.56	0.46	0.56	0.41	0.43	0.35	0.65	0.69	0.44	0.41	
101	[17, 4]	0.41	0.62	0.26	0.32	0.32	0.32	0.39	0.53	0.45	0.38	0.28	0.37	
102	[18, 4]	0.31	0.38	0.29	0.32	0.42	0.34	0.19	0.20	0.38	0.32	0.25	0.29	
103	[19, 4]	0.26	0.19	0.17	0.24	0.29	0.30	0.27	0.24	0.30	0.27	0.23	0.24	
104	[20, 4]	0.15	0.20	0.25	0.19	0.20	0.21	0.25	0.27	0.26	0.20	0.18	0.24	
105	[20, 5]	0.25	0.25	0.32	0.19	0.15	0.16	0.15	0.15	0.22	0.15	0.10	0.08	
106	[19, 5]	0.22	0.21	0.27	0.24	0.14	0.14	0.23	0.15	0.14	0.32	0.23	0.22	
107	[18, 5]	0.18	0.16	0.36	0.39	0.28	0.27	0.25	0.28	0.22	0.14	0.17	0.28	
108	[17, 5]	0.29	0.25	0.40	0.36	0.26	0.30	0.23	0.25	0.24	0.36	0.28	0.22	
109	[16, 5]	0.28	0.32	0.33	0.35	0.44	0.31	0.27	0.28	0.27	0.25	0.28	0.30	
110	[15, 5]	0.70	0.60	0.26	0.26	0.39	0.56	0.49	0.47	0.59	0.57	0.43	0.38	
111	[14, 5]	0.88	1.23	0.95	1.09	0.94	0.89	0.83	0.46	0.72	0.80	0.82	1.29	
112	[13, 5]	1.58	1.19	2.21	1.62	1.37	1.81	1.72	2.12	1.49	1.88	2.19	1.74	
113	[12, 5]	2.22	2.22	2.27	2.27	1.68	2.02	1.72	1.62	1.84	1.77	2.27	1.54	
114	[11, 5]	1.83	2.22	2.15	2.21	2.40	1.90	2.06	2.60	2.26	2.30	2.97	2.61	
115	[10, 5]	2.89	2.71	2.77	2.48	2.60	1.92	2.09	2.68	3.04	2.35	2.04	2.20	
116	[9, 5]	2.34	2.53	2.40	1.96	2.00	2.10	2.35	2.46	2.72	2.41	2.40	2.42	
117	[8, 5]	2.11	2.14	2.30	2.46	1.95	2.32	2.35	2.04	2.42	2.46	2.50	2.42	
118	[7, 5]	2.41	2.21	2.36	2.21	2.20	2.00	2.19	2.54	2.38	2.13	2.11	2.78	
119	[6, 5]	1.51	1.62	2.38	2.05	1.24	1.78	1.34	1.21	1.80	1.40	1.61	1.96	
120	[5, 5]	1.36	1.28	0.91	0.88	1.36	1.25	1.29	1.53	1.15	1.19	1.02	1.14	
121	[4, 5]	0.59	0.39	0.53	1.02	0.82	0.96	0.98	0.78	0.77	0.54	0.37	0.44	
122	[3, 5]	0.30	0.34	0.31	0.32	0.21	0.26	0.39	0.39	0.49	0.48	0.65	0.41	
123	[2, 5]	0.28	0.31	0.29	0.29	0.36	0.27	0.20	0.26	0.24	0.32	0.22	0.21	
124	[1, 5]	0.18	0.14	0.15	0.17	0.14	0.19	0.16	0.18	0.12	0.13	0.12	0.22	
125	[0, 5]	0.13	0.13	0.14	0.10	0.10	0.15	0.13	0.13	0.12	0.14	0.09	0.11	
126	[0, 6]	0.08	0.11	0.11	0.08	0.11	0.05	0.06	0.09	0.14	0.14	0.13	0.13	
127	[1, 6]	0.15	0.13	0.15	0.16	0.16	0.14	0.16	0.15	0.14	0.12	0.10	0.13	
128	[2, 6]	0.18	0.17	0.18	0.28	0.24	0.14	0.23	0.18	0.11	0.21	0.15	0.14	
129	[3, 6]	0.24	0.21	0.25	0.24	0.19	0.26	0.45	0.21	0.33	0.26	0.27	0.25	
130	[4, 6]	0.30	0.42	0.35	0.26	0.30	0.31	0.34	0.44	0.33	0.38	0.64	0.43	
131	[5, 6]	0.29	0.75	0.43	0.36	0.38	0.57	0.62	0.36	0.34	0.52	0.53	0.48	
132	[6, 6]	0.70	0.92	0.90	0.90	1.01	0.69	1.19	0.91	0.85	0.62	1.03	0.92	
133	[7, 6]	0.89	1.12	0.96	0.84	1.07	1.34	0.83	0.89	0.95	0.67	0.88	1.31	
134	[8, 6]	0.84	0.90	0.86	0.95	0.77	0.78	0.85	0.86	0.92	1.33	1.08	0.96	
135	[9, 6]	0.84	0.89	1.01	1.22	0.91	0.89	1.10	0.96	0.94	1.12	1.15	1.07	
136	[10, 6]	0.82	1.24	0.94	0.85	0.90	1.02	1.18	0.96	0.84	1.00	0.79	0.68	
137	[11, 6]	0.70	0.88	0.95	1.08	1.19	1.08	1.15	1.00	0.94	0.90	0.73	0.61	
138	[12, 6]	0.71	0.78	0.66	1.02	0.93	0.99	0.97	1.26	1.14	1.10	1.06	0.97	
139	[13, 6]	0.78	0.45	0.39	0.45	0.70	0.50	0.45	0.33	0.30	0.42	0.60	0.69	
140	[14, 6]	0.38	0.36	0.35	0.34	0.30	0.30	0.34	0.40	0.43	0.61	0.49	0.55	
141	[15, 6]	0.38	0.32	0.29	0.27	0.35	0.25	0.26	0.22	0.20	0.36	0.34	0.17	
142	[16, 6]	0.27	0.18	0.23	0.28	0.32	0.19	0.15	0.25	0.20	0.19	0.13	0.22	
143	[17, 6]	0.24	0.15	0.17	0.12	0.14	0.11	0.15	0.24	0.17	0.15	0.13	0.14	
144	[18, 6]	0.13	0.11	0.09	0.09	0.09	0.14	0.15	0.13	0.10	0.08	0.17	0.14	
145	[19, 6]	0.10	0.10	0.13	0.13	0.13	0.12	0.10	0.10	0.11	0.13	0.14	0.13	
146	[20, 6]	0.12	0.07	0.10	0.07	0.04	0.08	0.05	0.05	0.06	0.10	0.07	0.11	
