52	[10, 2]	2.42	3.16	4.22	3.49	3.60	2.96	3.17	2.72	3.33	3.26	3.43	3.16	
53	[11, 2]	4.44	4.33	3.74	3.83	3.53	4.08	4.32	4.16	4.52	4.28	4.17	4.76	
54	[12, 2]	2.45	2.77	3.89	4.10	3.45	3.12	4.15	3.79	3.31	3.92	3.96	3.51	
55	[13, 2]	2.89	3.61	3.74	3.86	3.60	3.22	4.04	3.95	3.50	2.92	3.50	3.19	
56	[14, 2]	3.33	3.89	3.67	4.02	3.96	4.21	3.34	3.41	4.01	3.61	3.29	3.62	
57	[15, 2]	2.34	2.74	3.12	3.44	3.02	3.30	3.41	3.13	1.98	2.50	2.63	2.18	
58	[16, 2]	1.82	1.77	1.98	0.95	1.42	1.47	1.32	1.28	0.78	2.08	2.66	1.88	
59	[17, 2]	1.16	1.32	1.30	1.40	1.42	1.29	1.29	1.32	2.13	1.73	1.60	1.69	
60	[18, 2]	2.97	1.92	2.80	3.23	1.73	2.33	3.14	2.95	3.00	2.72	3.24	3.42	
61	[19, 2]	4.87	4.61	4.35	4.37	4.28	4.52	4.92	4.43	4.53	4.57	4.81	4.93	
62	[20, 2]	6.53	6.86	6.49	6.67	6.61	6.78	6.79	6.55	6.46	7.08	6.44	6.60	
63	[20, 3]	0.36	0.37	0.32	0.30	0.33	0.37	0.31	0.33	0.33	0.38	0.50	0.42	
64	[19, 3]	0.38	0.40	0.50	0.47	0.53	0.41	0.42	0.37	0.41	0.45	0.37	0.36	
65	[18, 3]	0.75	0.51	0.44	0.41	0.43	1.23	0.77	0.68	0.58	0.59	0.40	0.51	
66	[17, 3]	0.96	0.81	1.57	1.99	0.81	0.80	2.22	1.65	1.27	1.14	0.60	1.70	
67	[16, 3]	3.11	1.95	1.58	2.52	2.96	3.08	2.50	3.68	3.58	3.06	2.52	2.82	
68	[15, 3]	3.69	3.22	2.49	2.55	2.63	3.23	3.31	3.50	3.09	2.77	3.24	2.78	
69	[14, 3]	3.18	3.05	3.24	2.38	2.56	2.46	2.38	2.97	3.05	3.42	2.83	2.91	
70	[13, 3]	2.83	4.22	3.79	3.92	3.92	3.67	3.57	3.14	3.05	3.20	3.55	4.00	
71	[12, 3]	4.52	4.37	4.03	3.84	3.59	3.55	4.16	3.39	2.98	3.73	4.43	3.91	
72	[11, 3]	3.38	3.86	4.55	3.90	3.77	3.41	3.76	4.03	4.60	4.09	3.48	3.33	
73	[10, 3]	4.97 	4.55	5.46	5.75	5.76	5.49	4.93	4.82 	5.09	5.30	4.75 	5.26	
74	[9, 3]	5.04	4.91	4.56	5.48	5.44	5.11	4.62 	4.93 	5.05	5.05	5.44	5.22	
75	[8, 3]	4.00	3.90	NaN	3.34	2.83	3.08	3.06	3.53	3.41	3.32	3.06	3.55	
76	[7, 3]	2.97	3.17	2.55	2.87	3.15	3.03	2.80	3.59	3.13	2.13	3.17	2.85	
77	[6, 3]	3.21	3.51	2.87 	2.55	2.87 	2.55	3.40	2.88	2.83	2.55	2.91	3.01	
78	[5, 3]	2.15	2.11	2.33	1.83	1.89	2.07 	2.51	2.35	2.49	2.50	1.95	2.91	
79	[4, 3]	1.99	1.72	1.42	1.46	1.63	1.43	1.50	1.49	1.73	1.83	1.48	1.26	
80	[3, 3]	1.08	1.14	0.66	0.81	1.03	0.94	0.85	0.93	0.78	0.84	0.99	0.62	
81	[2, 3]	0.72	0.63	0.62	0.40	0.54	0.57	0.49	0.49	0.49	0.46	0.42	0.46	
82	[1, 3]	0.47	0.38	0.29	0.38	0.26	0.31	0.33	0.39	0.33	0.41	0.43	0.31	
83	[0, 3]	0.18	0.19	0.21	0.25	0.29	0.25	0.19	0.22	0.21	0.21	0.22	0.18	
84	[0, 4]	0.16	0.15	0.16	0.19	0.12	0.12	0.14	0.13	0.12	0.17	0.13	0.13	
85	[1, 4]	0.19	0.29	0.29	0.30	0.26	0.23	0.24	0.26	0.25	0.22	0.20	0.20	
86	[2, 4]	0.26	0.21	0.16	0.18	0.22	0.20	0.28	0.33	0.27	0.21	0.22	0.22	
87	[3, 4]	0.22	0.25	0.31	0.24	0.24	0.23	0.27	0.22	0.27	0.26	0.25	0.29	
88	[4, 4]	0.31	0.35	0.30	0.28	0.41	0.36	0.28	0.35	0.38	0.43	0.35	0.26	
89	[5, 4]	0.37	0.39	0.28	0.26	0.29	0.38	0.31	0.29	0.35	0.26	0.37	0.46	
90	[6, 4]	0.42	0.41	0.34	0.36	0.33	0.29	0.41	0.27	0.47	0.26	0.28	0.63	
91	[7, 4]	0.36	0.36	0.40	0.42	0.37	0.32	0.27	0.31	0.30	0.36	0.34	0.30	
92	[8, 4]	0.39	0.36	0.28	0.33	0.31	0.38	0.39	0.29	0.41	0.41	0.41	0.33	
93	[9, 4]	0.41	0.61	0.61	0.54	0.36	0.50	0.45	0.46	0.50	0.52	0.44	0.60	
94	[10, 4]	0.53	0.61	0.61	0.49	0.77	0.48	0.49	0.45	0.38	0.41	0.51	0.57	
95	[11, 4]	0.56	0.34	0.47	0.66	0.52	0.46	0.44	0.41	0.39	0.55	0.49	0.53	
96	[12, 4]	0.65	0.65	0.59	0.46	0.49	0.55	0.54	0.53	0.62	0.52	0.45	0.32	
97	[13, 4]	0.37	0.41	0.39	0.44	0.57	0.58	0.36	0.38	0.32	0.41	0.57	0.45	
98	[14, 4]	0.36	0.42	0.47	0.43	0.35	0.37	0.34	0.50	0.36	0.40	0.61	0.53	
99	[15, 4]	0.43	0.49	0.46	0.42	0.40	0.41	0.50	0.39	0.44	0.45	0.38	0.39	
100	[16, 4]	0.27 	0.34	0.30	0.34	0.33	0.38	0.41	0.43	0.32	0.58	0.44	0.37	
101	[17, 4]	0.25	0.25	0.25	0.19	0.28	0.33	0.23	0.21	0.25	0.19	0.19	0.25	
102	[18, 4]	0.18	0.30	0.29	0.24	0.26	0.27 	0.19	0.20	0.23	0.29	0.22	0.25	
103	[19, 4]	0.23	0.15	0.17	0.23	0.30	0.29	1.71	0.14	0.21	0.17	0.12	0.19	
104	[20, 4]	0.17	0.18	0.13	0.14	0.14	0.16	0.12	0.10	0.13	0.12	0.18	0.14	
