81	[2, 3]	0.62	0.91	0.92	0.89	0.78	1.56	1.24	0.57	0.47	1.20	0.85	1.09	
82	[1, 3]	0.21	0.21	0.21	0.25	0.30	0.57	0.46	0.31	0.32	0.31	0.92	0.59	
83	[0, 3]	0.59	0.28	0.23	0.41	0.43	0.49	0.32	0.25	0.40	0.44	0.25	0.21	
84	[0, 4]	0.23	0.20	0.22	0.24	0.21	0.15	0.17	0.18	0.19	0.28	0.31	0.28	
85	[1, 4]	0.54	0.61	0.57	0.48	1.12	0.63	0.25	0.31	0.53	0.38	0.46	0.35	
86	[2, 4]	0.49	0.35	0.34	1.25	1.19	1.57	0.67	0.51	0.42	1.62	0.61	0.99	
87	[3, 4]	2.10	0.85	1.14	1.78	1.38	1.63	0.99	1.15	1.44	1.57	0.89	0.97	
88	[4, 4]	1.60	1.63	1.24	2.45	2.19	1.54	2.43	1.61	0.85	1.61	1.97	1.65	
89	[5, 4]	1.55	2.12	2.28	1.72	1.94	0.94	2.11	0.97	2.11	3.15	2.85	1.66	
90	[6, 4]	2.17	1.42	2.10	1.81	2.01	1.57	1.55	1.43	1.53	1.22	0.97	1.76	
91	[7, 4]	1.61	0.85	1.35	0.98	2.39	1.84	1.38	1.90	1.87	1.16	0.99	0.91	
92	[8, 4]	0.69	0.70	0.67	1.06	1.03	1.22	0.76	1.33	2.07	2.12	1.92	1.67	
93	[9, 4]	1.95	1.61	1.53	1.42	1.52	1.81	2.75	0.49	0.68	1.25	1.25	1.69	
94	[10, 4]	1.09	0.47	1.38	1.21	1.94	2.18	2.37	1.37	2.30	2.41	1.85	1.14	
95	[11, 4]	1.27	0.97	1.32	1.81	0.61	0.26	1.62	1.49	1.42	1.03	1.52	0.58	
96	[12, 4]	1.28	0.91	1.24	1.57	0.85	0.91	2.17	1.64	1.36	0.91	1.27	1.28	
97	[13, 4]	0.40	1.47	0.48	0.41	0.87	0.25	0.54	1.42	0.91	0.60	0.83	0.59	
98	[14, 4]	0.43	0.41	0.40	0.72	0.89	1.05	0.53	0.18	0.33	0.47	0.22	0.25	
99	[15, 4]	0.20	0.24	0.37	0.29	0.24	0.19	0.25	0.43	0.31	0.16	0.26	0.38	
100	[16, 4]	0.22	0.13	0.16	0.20	0.30	0.19	0.24	0.29	0.30	0.19	0.14	0.21	
101	[17, 4]	0.19	0.19	0.23	0.25	0.14	0.13	0.12	0.21	0.18	0.26	0.15	0.24	
102	[18, 4]	0.20	0.16	0.09	0.23	0.20	0.16	0.31	0.23	0.13	0.22	0.19	0.15	
103	[19, 4]	0.09	0.15	0.18	0.12	0.15	0.19	0.15	0.12	0.19	0.28	0.20	0.13	
104	[20, 4]	0.23	0.22	0.16	0.13	0.25	0.16	0.13	0.13	0.12	0.19	0.20	0.20	
105	[20, 5]	0.22	0.19	0.13	0.06	0.13	0.19	0.30	0.18	0.17	0.24	0.13	0.11	
106	[19, 5]	0.14	0.09	0.13	0.14	0.16	0.18	0.24	0.13	0.19	0.29	0.28	0.19	
107	[18, 5]	0.23	0.19	0.18	0.18	0.18	0.16	0.15	0.12	0.20	0.23	0.24	0.14	
108	[17, 5]	0.15	0.27	0.30	0.20	0.21	0.19	0.20	0.19	0.15	0.21	0.23	0.17	
109	[16, 5]	0.19	0.16	0.16	0.21	0.15	0.35	0.27	0.19	0.12	0.13	0.16	0.18	
110	[15, 5]	0.54	0.51	0.23	0.39	0.29	0.31	0.22	0.25	0.28	0.64	0.39	0.51	
111	[14, 5]	0.42	0.52	0.76	0.83	0.74	0.94	0.75	0.85	0.32	0.41	0.50	0.65	
112	[13, 5]	0.59	0.60	0.37	0.99	0.92	0.92	1.55	1.69	1.54	1.79	1.08	0.57	
113	[12, 5]	1.53	1.19	1.29	0.82	0.85	2.11	1.66	1.32	1.49	0.78	0.91	0.78	
114	[11, 5]	1.02	2.12	2.01	1.54	2.14	1.38	1.43	2.43	0.80	0.96	0.66	1.92	
115	[10, 5]	1.66	2.10	2.09	1.68	2.11	1.44	1.47	1.88	2.47	2.21	1.32	1.03	
116	[9, 5]	2.48	2.21	0.55	2.53	1.94	2.40	0.76	2.21	2.20	1.28	2.32	2.04	
117	[8, 5]	1.52	2.83	2.87	1.96	2.00	1.56	1.43	2.37	3.12	3.08	1.53	2.31	
118	[7, 5]	2.40	1.64	2.10	2.84	2.11	2.09	2.10	2.02	2.02	2.50	2.00	2.37	
119	[6, 5]	2.00	1.90	2.14	2.24	2.18	1.72	2.39	2.07	2.09	1.84	2.16	1.96	
120	[5, 5]	1.98	1.53	1.69	1.66	1.84	1.23	1.59	2.07	2.67	2.83	2.05	1.57	
121	[4, 5]	2.18	1.48	1.79	1.85	1.87	2.47	1.35	1.54	2.05	2.54	1.95	1.62	
122	[3, 5]	1.44	1.30	1.60	1.54	1.05	0.94	0.87	1.41	1.65	1.47	0.65	0.98	
123	[2, 5]	0.41	0.58	0.73	1.40	0.94	0.22	0.38	0.58	0.65	1.19	0.74	0.60	
124	[1, 5]	0.30	0.31	0.29	0.42	0.52	0.72	0.88	0.68	0.80	0.97	0.65	0.45	
125	[0, 5]	0.38	0.32	0.20	0.20	0.30	0.27	0.30	0.25	0.29	0.28	0.30	0.27	
126	[0, 6]	0.23	0.29	0.18	0.33	0.25	0.18	0.12	0.24	0.31	0.20	0.19	0.15	
127	[1, 6]	0.20	0.16	0.29	0.24	0.25	0.13	0.78	0.50	0.24	0.27	0.36	0.36	
128	[2, 6]	0.30	0.48	0.45	0.55	0.69	0.41	0.72	0.44	0.80	0.63	0.61	0.64	
129	[3, 6]	1.05	0.82	0.64	1.22	0.98	0.66	1.06	0.76	0.63	0.95	1.34	1.34	
130	[4, 6]	1.61	1.44	1.28	0.99	1.39	1.92	1.85	1.45	1.92	2.05	1.68	1.51	
131	[5, 6]	1.31	1.45	2.30	2.27	1.96	2.14	2.08	2.15	2.14	2.01	2.37	2.12	
132	[6, 6]	2.19	2.83	3.05	2.68	2.52	2.41	0.92	1.19	2.15	2.96	2.77	2.29	
133	[7, 6]	1.69	2.84	2.94	2.99	2.50	2.45	2.05	1.62	1.63	2.59	3.68	2.63	
134	[8, 6]	2.78	2.80	2.11	1.66	2.45	2.33	3.04	2.57	2.72	3.26	3.11	2.68	
135	[9, 6]	2.86	2.70	3.15	2.73	2.94	2.05	2.35	2.84	2.21	2.05	3.67	2.58	
136	[10, 6]	2.91	2.20	2.48	2.99	2.24	2.53	2.68	1.94	2.40	2.59	2.94	2.63	
137	[11, 6]	1.59	1.53	1.35	1.29	2.15	2.52	1.83	2.44	1.77	1.65	2.25	2.64	
138	[12, 6]	1.53	1.25	1.48	1.05	1.63	1.63	1.20	1.38	1.31	0.87	1.06	1.57	
139	[13, 6]	0.58	0.54	0.33	0.51	0.59	0.81	0.62	1.04	0.47	0.47	0.66	0.78	
140	[14, 6]	0.33	0.16	0.17	0.25	0.49	0.60	0.45	0.51	0.53	0.41	0.29	0.32	
141	[15, 6]	0.20	0.22	0.21	0.18	0.12	0.15	0.19	0.15	0.22	0.45	0.28	0.51	
142	[16, 6]	0.08	0.15	0.14	0.13	0.18	0.19	0.14	0.16	0.15	0.13	0.18	0.16	
143	[17, 6]	0.16	0.18	0.14	0.15	0.20	0.19	0.14	0.12	0.15	0.14	0.19	0.18	
144	[18, 6]	0.15	0.15	0.16	0.14	0.08	0.08	0.14	0.12	0.13	0.12	0.09	0.19	
145	[19, 6]	0.16	0.21	0.10	0.11	0.08	0.05	0.12	0.20	0.19	0.26	0.27	0.11	
146	[20, 6]	0.19	0.11	0.09	0.16	0.15	0.06	0.06	0.09	0.15	0.16	0.17	0.16	
