45	[3, 2]	2.35	2.41	2.03	2.57	2.64	2.36	2.97	2.91	2.01	2.57	2.48	2.36	
46	[4, 2]	2.94	2.85	2.29	1.90	2.10	2.88	1.74	1.47	2.01	2.28	1.62	0.82	
47	[5, 2]	1.84	1.86	2.23	0.99	1.45	1.73	1.80	1.29	1.72	2.37	1.34	1.42	
48	[6, 2]	1.79	1.60	1.86	1.77	2.02	2.80	2.90	2.58	2.15	2.53	1.54	1.18	
49	[7, 2]	2.48	3.06	3.55	3.80	3.18	3.53	3.00	2.08	2.89	3.15	3.40	3.24	
50	[8, 2]	3.31	4.00	3.82	3.55	3.31	4.11	4.01	3.54	3.66	3.77	3.94	3.53	
51	[9, 2]	3.34	3.50	3.47	3.67	3.76	3.83	3.51	3.71	3.77	3.85	3.90	3.60	
52	[10, 2]	3.16	3.37	3.73	3.13	2.98	2.71	3.29	3.30	3.26	1.96	2.63	2.85	
53	[11, 2]	3.31	2.74	2.00	2.59	2.53	2.71	3.30	2.60	2.14	2.04	2.49	3.35	
54	[12, 2]	2.27	2.58	2.86	3.25	1.93	1.92	2.04	2.28	2.48	3.35	2.47	3.07	
55	[13, 2]	1.98	2.10	1.80	2.26	2.83	2.69	2.69	2.41	2.59	2.37	3.23	2.20	
56	[14, 2]	1.43	1.79	1.42	1.16	1.15	1.87	1.42	1.65	1.53	2.02	2.99	1.55	
57	[15, 2]	0.85	2.09	1.80	1.32	1.47	0.93	1.48	1.56	0.66	1.58	1.74	1.09	
58	[16, 2]	1.52	1.73	1.84	1.44	1.56	1.64	1.41	1.28	1.25	1.80	1.82	1.50	
59	[17, 2]	1.53	1.68	1.80	1.19	1.02	0.59	0.94	1.51	1.67	1.51	1.73	1.63	
60	[18, 2]	1.78	1.08	0.86	1.39	1.50	1.12	0.59	1.58	1.87	1.64	1.55	1.88	
61	[19, 2]	2.77	2.95	2.81	2.50	2.91	3.02	3.12	3.19	2.25	2.28	2.82	2.65	
62	[20, 2]	4.35	4.37	4.62	4.40	3.48	4.04	4.28	4.05	4.55	4.49	3.97	4.22	
63	[20, 3]	2.44	3.14	2.45	1.57	2.24	2.38	2.16	2.37	1.80	2.88	2.75	2.42	
64	[19, 3]	0.52	0.99	1.19	0.99	0.93	0.79	1.09	0.94	0.72	0.57	0.58	0.83	
65	[18, 3]	0.83	0.84	0.60	0.39	0.36	0.39	0.69	0.45	0.50	0.54	0.53	0.83	
66	[17, 3]	1.66	0.89	0.82	1.03	1.22	1.19	1.36	0.53	1.13	0.60	1.21	1.41	
67	[16, 3]	2.45	1.63	1.84	0.82	1.20	1.97	1.65	1.89	2.21	1.52	1.82	1.59	
68	[15, 3]	1.40	2.29	2.24	1.80	2.15	2.20	2.00	1.90	1.78	1.59	2.03	2.56	
69	[14, 3]	2.86	3.06	2.00	2.40	2.64	2.86	2.69	2.21	2.49	3.30	2.89	2.62	
70	[13, 3]	3.60	3.06	2.51	3.29	2.92	2.26	2.13	3.07	3.22	3.15	3.23	3.22	
71	[12, 3]	3.62	2.71	3.12	3.93	3.37	3.49	3.13	3.03	3.35	2.34	2.58	2.91	
72	[11, 3]	4.02	4.02	2.98	3.22	3.16	2.79	3.42	3.09	3.05	3.42	3.93	4.18	
73	[10, 3]	3.85	3.49	3.20	3.75	4.07	3.71	3.77	3.55	3.89	3.76	3.50	4.05	
74	[9, 3]	4.17	3.74	3.71	3.66	4.24	4.56	4.02	4.42	4.13	3.63	3.85	4.41	
75	[8, 3]	4.54	4.48	3.97	4.03	4.00	4.36	4.25	4.58	4.20	4.30	3.84	4.43	
76	[7, 3]	3.93	3.34	4.12	4.16	3.67	3.93	3.93	4.15	4.12	3.89	4.03	4.23	
77	[6, 3]	3.26	2.94	2.79	3.55	3.57	3.15	2.75	3.10	3.77	2.96	3.11	4.07	
78	[5, 3]	2.92	3.00	3.51	2.73	3.70	3.59	3.27	3.67	3.79	3.57	3.44	3.45	
79	[4, 3]	2.90	2.61	2.40	2.51	2.44	2.93	3.05	2.60	2.63	3.48	2.00	2.10	
80	[3, 3]	2.20	1.54	1.74	2.07	2.15	1.99	1.95	1.59	1.66	2.28	1.58	2.06	
81	[2, 3]	1.84	1.68	1.39	1.94	1.57	1.72	1.41	3.14	2.00	1.54	1.50	1.44	
82	[1, 3]	0.95	1.40	2.19	1.89	1.76	1.99	0.78	1.57	2.40	1.85	1.20	1.67	
83	[0, 3]	3.08	3.05	2.52	2.82	2.44	2.24	2.10	2.02	2.62	3.11	1.96	1.96	
84	[0, 4]	0.56	0.50	0.49	0.56	0.45	0.39	0.32	0.35	0.37	0.33	0.34	0.42	
85	[1, 4]	0.31	0.47	0.83	0.72	0.50	0.47	0.57	0.64	0.62	0.56	0.62	0.76	
86	[2, 4]	0.45	0.90	0.62	0.60	0.83	0.46	0.60	0.94	0.96	0.81 	0.51	0.90	
87	[3, 4]	1.27	1.50	1.64	1.81	1.64	1.20	1.43	1.16	1.47	1.35	0.90	0.98	
88	[4, 4]	2.10	1.45	1.85	2.41	1.65	1.86	2.09	2.46	2.47	2.14	2.29	2.39	
89	[5, 4]	2.75	2.76	2.39	2.60	2.64	2.47	2.83	3.16	2.89	2.95	2.78	2.78	
90	[6, 4]	2.53	2.58	3.11	3.43	3.25	3.39	3.83	3.67	3.04	2.70	2.69	2.11	
91	[7, 4]	3.99	2.73	2.78	3.10	2.90	3.36	3.36	3.41	3.56	3.86	3.63	3.50	
92	[8, 4]	3.46	3.91	3.93	4.00	3.71	3.84	3.65	3.77	3.57	3.78	3.99	3.88	
93	[9, 4]	4.46	4.55	4.50	4.62	4.27 	4.14	4.48	4.35	4.52	4.39	4.66	4.51	
94	[10, 4]	3.92	4.11	3.73	4.40	3.84	3.43	4.20	3.83	3.87	4.17	3.80	4.07	
95	[11, 4]	4.11	3.17	2.99	3.75	4.10	3.43	2.69	3.52	3.68	3.92	3.37	3.33	
96	[12, 4]	3.30	3.47	2.48	2.85	3.39	3.23	1.99	2.26	2.01	2.84	2.93	3.57	
97	[13, 4]	2.33	2.08	1.84	2.61	2.80	2.69	2.37	2.83	3.02	2.85	2.19	2.24	
98	[14, 4]	2.21	2.18	2.17	2.53	2.02	2.06	3.20	1.53	1.84	2.09	2.36	2.43	
99	[15, 4]	2.04	1.69	2.34	1.59	1.57	1.84	2.00	2.32	2.04	1.21	1.15	1.67	
100	[16, 4]	2.16	1.20	1.36	0.44	0.89	1.20	0.73	1.08	1.64	1.63	0.91	0.76	
101	[17, 4]	0.66	0.82	0.68	0.82	1.12	0.50	0.22	0.89	1.46	0.58	0.23	0.22	
102	[18, 4]	0.37	0.31	0.25	0.24	0.22	0.28	0.28	0.25	0.30	0.26	0.20	0.40	
103	[19, 4]	0.46	0.41	0.22	0.23	0.29	0.33	0.27	0.36	0.34	0.51	0.34	0.35	
104	[20, 4]	0.26	0.28	0.25	0.22	0.47	0.28	0.24	0.18	0.80	0.61	0.25	0.27	
105	[20, 5]	0.19	0.22	0.22	0.20	0.22	0.15	0.12	0.24	0.14	0.14	0.27	0.25	
106	[19, 5]	0.19	0.19	0.18	0.19	0.21 	0.14	0.14	0.19	0.17	0.22	0.22	0.12	
107	[18, 5]	0.21 	0.25	0.22	0.18	0.28	0.28	0.26	0.14	0.17	0.30	0.29	0.25	
108	[17, 5]	0.22	0.27	0.20	0.27	0.18	0.20	0.26	0.25	0.23	0.26	0.30	0.26	
109	[16, 5]	0.39	0.65	0.68	0.59	0.78	0.67	0.49	0.46	0.37	0.45	0.23	0.22	
110	[15, 5]	0.53	0.44	0.45	0.52	0.99	1.04	0.66	1.16	0.60	0.43	0.74	0.56	
111	[14, 5]	1.13	0.73	1.18	0.89	1.77	1.26	1.22	1.13	1.13	0.81 	1.04	1.20	
112	[13, 5]	1.52	0.99	1.59	1.33	1.47	1.39	1.49	1.35	1.20	1.28	1.04	1.53	
113	[12, 5]	1.64	1.81	1.55	1.13	0.94	1.23	1.55	1.63	1.28	1.20	1.19	1.42	
114	[11, 5]	1.86	1.83	1.35	1.12	1.46	1.95	2.57	2.58	1.57	1.65	2.30	1.57	
115	[10, 5]	2.13	2.13	2.39	2.72	3.11	2.56	2.32	2.68	2.49	3.03	2.94	2.52	
116	[9, 5]	2.26	2.16	2.40	2.56	1.94	1.69	2.25	2.76	2.55	2.79	3.17	2.91	
117	[8, 5]	2.54	1.86	1.85	2.19	1.98	1.55	1.76	2.01	1.99	1.73	1.90	1.64	
118	[7, 5]	0.99	1.94	1.66	1.76	1.57	1.32	2.09	1.83	1.49	1.88	1.76	1.64	
119	[6, 5]	1.42	1.89	1.52	1.34	1.54	1.25	1.27	1.56	1.26	1.35	1.15	2.00	
120	[5, 5]	1.21	1.40	1.16	1.50	1.32	1.25	1.63	1.83	1.35	0.92	1.04	1.28	
121	[4, 5]	1.15	0.98	0.76	0.68	1.23	1.06	0.90	0.63	0.64	0.88	0.85	1.31	
122	[3, 5]	0.81 	0.97	0.62	0.39	0.45	0.61 	0.66	0.54	0.45	0.67	0.64	0.72	
123	[2, 5]	0.26	0.27	0.45	0.46	0.37	0.42	0.31	0.38	0.33	0.27	0.52	0.56	
124	[1, 5]	0.29	0.20	0.31	0.32	0.34	0.32	0.20	0.25	0.27	0.23	0.24	0.20	
125	[0, 5]	0.18	0.16	0.23	0.16	0.23	0.24	0.25	0.22	0.21 	0.24	0.19	0.20	
126	[0, 6]	0.20	0.26	0.12	0.13	0.18	0.13	0.14	0.14	0.21 	0.14	0.08	0.15	
127	[1, 6]	0.30	0.25	0.40	0.34	0.21 	0.22	0.17	0.14	0.14	0.18	0.12	0.20	
128	[2, 6]	0.28	0.33	0.29	0.28	0.19	0.14	0.42	0.56	0.25	0.14	0.18	0.18	
129	[3, 6]	0.45	0.34	0.30	0.38	0.35	0.39	0.31	0.33	0.25	0.20	0.20	0.25	
130	[4, 6]	0.41	0.24	0.31	0.53	0.50	0.55	0.68	0.64	0.44	0.55	0.84	0.47	
131	[5, 6]	0.38	0.50	0.51	0.40	0.43	0.32	0.46	0.52	0.64	0.69	0.78	0.72	
132	[6, 6]	0.47	0.97	0.77	0.76	0.57	0.67	0.43	0.41	0.67	0.52	0.65	0.59	
133	[7, 6]	0.70	0.63	0.49	0.64	0.91	0.61 	0.55	0.63	0.62	0.62	0.49	0.43	
134	[8, 6]	0.53	0.75	0.72	0.75	1.22	0.98	0.93	0.88	0.48	0.47	0.62	0.43	
135	[9, 6]	0.82	0.89	0.66	0.49	0.99	0.79	0.87	1.08	0.82	0.76	0.92	0.85	
136	[10, 6]	0.97	0.96	1.06	1.29	0.95	0.91	1.05	0.94	0.90	0.65	0.80	0.84	
137	[11, 6]	0.76	0.65	0.29	0.36	0.45	0.58	0.62	0.62	0.81 	0.55	0.59	0.44	
138	[12, 6]	0.44	0.53	0.67	0.38	0.43	0.58	0.53	0.44	0.64	0.46	0.30	0.41	
139	[13, 6]	0.43	0.46	0.37	0.38	0.35	0.32	0.37	0.32	0.27	0.37	0.37	0.34	
140	[14, 6]	0.34	0.28	0.32	0.43	0.39	0.26	0.26	0.39	0.36	0.29	0.25	0.44	
141	[15, 6]	0.23	0.20	0.27	0.32	0.25	0.21 	0.24	0.37	0.29	0.19	0.28	0.34	
142	[16, 6]	0.17	0.23	0.26	0.30	0.34	0.25	0.20	0.19	0.30	0.28	0.21 	0.18	
143	[17, 6]	0.25	0.22	0.18	0.13	0.19	0.25	0.25	0.21 	0.17	0.34	0.18	0.18	
144	[18, 6]	0.24	0.13	0.20	0.22	0.13	0.20	0.33	0.29	0.17	0.28	0.30	0.19	
145	[19, 6]	0.14	0.20	0.23	0.07	0.13	0.11	0.15	0.09	0.20	0.16	0.20	0.16	
146	[20, 6]	0.23	0.19	0.05	0.09	0.13	0.13	0.05	0.06	0.06	0.06	0.08	0.27	
